file,path,expected,found,text_ok,misdecode,dup,ms,tags
sw_damaged-0.55_dirty-0.25_1,2stage,1,1,1,0,0,1.915,damaged=0.55;dirty=0.25;sym-CODABAR;img-ok
sw_damaged-0.6_dirty-0.25_1,2stage,1,1,1,0,0,1.777,damaged=0.6;dirty=0.25;sym-CODABAR;img-ok
sw_damaged-0.65_dirty-0.25_1,2stage,1,1,1,0,0,1.732,damaged=0.65;dirty=0.25;sym-CODABAR;img-ok
sw_damaged-0.7_dirty-0.25_1,2stage,1,1,1,0,0,1.665,damaged=0.7;dirty=0.25;sym-CODABAR;img-ok
sw_damaged-0.75_dirty-0.25_1,2stage,1,1,1,0,0,55.248,damaged=0.75;dirty=0.25;sym-CODABAR;img-ok
sw_damaged-0.8_dirty-0.25_1,2stage,1,1,1,0,0,39.503,damaged=0.8;dirty=0.25;sym-CODABAR;img-ok
sw_damaged-0.85_dirty-0.25_1,2stage,1,1,1,0,0,40.315,damaged=0.85;dirty=0.25;sym-CODABAR;img-ok
sw_damaged-0.9_dirty-0.25_1,2stage,1,1,1,0,0,1.850,damaged=0.9;dirty=0.25;sym-CODABAR;img-ok
sw_damaged-0.95_dirty-0.25_1,2stage,1,1,1,0,0,1.829,damaged=0.95;dirty=0.25;sym-CODABAR;img-ok
sw_damaged-1_dirty-0.25_1,2stage,1,1,1,0,0,19.233,damaged=1;dirty=0.25;sym-CODABAR;img-ok
sw_damaged-0_dirty-0.3_1,2stage,1,1,1,0,0,1.693,damaged=0;dirty=0.3;sym-CODABAR;img-ok
sw_damaged-0.05_dirty-0.3_1,2stage,1,1,1,0,0,1.700,damaged=0.05;dirty=0.3;sym-CODABAR;img-ok
sw_damaged-0.1_dirty-0.3_1,2stage,1,1,1,0,0,5.940,damaged=0.1;dirty=0.3;sym-CODABAR;img-ok
sw_damaged-0.15_dirty-0.3_1,2stage,1,1,1,0,0,1.658,damaged=0.15;dirty=0.3;sym-CODABAR;img-ok
sw_damaged-0.2_dirty-0.3_1,2stage,1,1,1,0,0,1.805,damaged=0.2;dirty=0.3;sym-CODABAR;img-ok
sw_damaged-0.25_dirty-0.3_1,2stage,1,1,1,0,0,1.735,damaged=0.25;dirty=0.3;sym-CODABAR;img-ok
sw_damaged-0.3_dirty-0.3_1,2stage,1,1,1,0,0,1.847,damaged=0.3;dirty=0.3;sym-CODABAR;img-ok
sw_damaged-0.35_dirty-0.3_1,2stage,1,1,1,0,0,1.813,damaged=0.35;dirty=0.3;sym-CODABAR;img-ok
sw_damaged-0.4_dirty-0.3_1,2stage,1,1,1,0,0,1.812,damaged=0.4;dirty=0.3;sym-CODABAR;img-ok
sw_damaged-0.45_dirty-0.3_1,2stage,1,1,1,0,0,1.806,damaged=0.45;dirty=0.3;sym-CODABAR;img-ok
sw_damaged-0.5_dirty-0.3_1,2stage,1,1,1,0,0,1.926,damaged=0.5;dirty=0.3;sym-CODABAR;img-ok
sw_damaged-0.55_dirty-0.3_1,2stage,1,1,1,0,0,1.772,damaged=0.55;dirty=0.3;sym-CODABAR;img-ok
sw_damaged-0.6_dirty-0.3_1,2stage,1,1,1,0,0,1.687,damaged=0.6;dirty=0.3;sym-CODABAR;img-ok
sw_damaged-0.65_dirty-0.3_1,2stage,1,1,1,0,0,1.727,damaged=0.65;dirty=0.3;sym-CODABAR;img-ok
sw_damaged-0.7_dirty-0.3_1,2stage,1,1,1,0,0,1.917,damaged=0.7;dirty=0.3;sym-CODABAR;img-ok
sw_damaged-0.75_dirty-0.3_1,2stage,1,1,1,0,0,24.138,damaged=0.75;dirty=0.3;sym-CODABAR;img-ok
sw_damaged-0.8_dirty-0.3_1,2stage,1,1,1,0,0,18.970,damaged=0.8;dirty=0.3;sym-CODABAR;img-ok
sw_damaged-0.85_dirty-0.3_1,2stage,1,1,1,0,0,18.690,damaged=0.85;dirty=0.3;sym-CODABAR;img-ok
sw_damaged-0.9_dirty-0.3_1,2stage,1,1,1,0,0,1.983,damaged=0.9;dirty=0.3;sym-CODABAR;img-ok
sw_damaged-0.95_dirty-0.3_1,2stage,1,1,1,0,0,5.925,damaged=0.95;dirty=0.3;sym-CODABAR;img-ok
sw_damaged-1_dirty-0.3_1,2stage,1,1,1,0,0,35.133,damaged=1;dirty=0.3;sym-CODABAR;img-ok
sw_damaged-0_dirty-0.35_1,2stage,1,1,1,0,0,1.900,damaged=0;dirty=0.35;sym-CODABAR;img-ok
sw_damaged-0.05_dirty-0.35_1,2stage,1,1,1,0,0,1.962,damaged=0.05;dirty=0.35;sym-CODABAR;img-ok
