file,path,expected,found,text_ok,misdecode,dup,ms,tags
sw_glare-0.7_shadow-0.25_1,2stage,1,1,1,0,0,264.763,glare=0.7;shadow=0.25;sym-CODABAR;img-ok
sw_glare-0.7_shadow-0.3_1,2stage,1,1,1,0,0,474.375,glare=0.7;shadow=0.3;sym-CODABAR;img-ok
sw_glare-0.7_shadow-0.35_1,2stage,1,1,1,0,0,234.608,glare=0.7;shadow=0.35;sym-CODABAR;img-ok
sw_glare-0.7_shadow-0.4_1,2stage,1,1,1,0,0,320.612,glare=0.7;shadow=0.4;sym-CODABAR;img-ok
sw_glare-0.7_shadow-0.45_1,2stage,1,1,1,0,0,338.145,glare=0.7;shadow=0.45;sym-CODABAR;img-ok
sw_glare-0.7_shadow-0.5_1,2stage,1,1,1,0,0,383.856,glare=0.7;shadow=0.5;sym-CODABAR;img-ok
sw_glare-0.7_shadow-0.55_1,2stage,1,1,1,0,0,2.175,glare=0.7;shadow=0.55;sym-CODABAR;img-ok
sw_glare-0.7_shadow-0.6_1,2stage,1,1,1,0,0,1.724,glare=0.7;shadow=0.6;sym-CODABAR;img-ok
sw_glare-0.7_shadow-0.65_1,2stage,1,1,1,0,0,1.658,glare=0.7;shadow=0.65;sym-CODABAR;img-ok
sw_glare-0.7_shadow-0.7_1,2stage,1,1,1,0,0,2.202,glare=0.7;shadow=0.7;sym-CODABAR;img-ok
sw_glare-0.7_shadow-0.75_1,2stage,1,1,1,0,0,2.126,glare=0.7;shadow=0.75;sym-CODABAR;img-ok
sw_glare-0.7_shadow-0.8_1,2stage,1,1,1,0,0,2.050,glare=0.7;shadow=0.8;sym-CODABAR;img-ok
sw_glare-0.7_shadow-0.85_1,2stage,1,1,1,0,0,2.017,glare=0.7;shadow=0.85;sym-CODABAR;img-ok
sw_glare-0.7_shadow-0.9_1,2stage,1,1,1,0,0,2.044,glare=0.7;shadow=0.9;sym-CODABAR;img-ok
sw_glare-0.7_shadow-0.95_1,2stage,1,1,1,0,0,2.366,glare=0.7;shadow=0.95;sym-CODABAR;img-ok
sw_glare-0.7_shadow-1_1,2stage,1,1,1,0,0,1.722,glare=0.7;shadow=1;sym-CODABAR;img-ok
sw_glare-0.75_shadow-0.2_1,2stage,1,1,1,0,0,425.189,glare=0.75;shadow=0.2;sym-CODABAR;img-ok
sw_glare-0.75_shadow-0.25_1,2stage,1,1,1,0,0,360.292,glare=0.75;shadow=0.25;sym-CODABAR;img-ok
sw_glare-0.75_shadow-0.3_1,2stage,1,1,1,0,0,274.132,glare=0.75;shadow=0.3;sym-CODABAR;img-ok
sw_glare-0.75_shadow-0.35_1,2stage,1,1,1,0,0,272.754,glare=0.75;shadow=0.35;sym-CODABAR;img-ok
sw_glare-0.75_shadow-0.4_1,2stage,1,1,1,0,0,343.206,glare=0.75;shadow=0.4;sym-CODABAR;img-ok
sw_glare-0.75_shadow-0.45_1,2stage,1,1,1,0,0,334.788,glare=0.75;shadow=0.45;sym-CODABAR;img-ok
sw_glare-0.75_shadow-0.5_1,2stage,1,0,0,0,0,352.056,glare=0.75;shadow=0.5;sym-CODABAR;img-ok
sw_glare-0.75_shadow-0.55_1,2stage,1,1,1,0,0,5.003,glare=0.75;shadow=0.55;sym-CODABAR;img-ok
sw_glare-0.75_shadow-0.6_1,2stage,1,1,1,0,0,1.733,glare=0.75;shadow=0.6;sym-CODABAR;img-ok
sw_glare-0.75_shadow-0.65_1,2stage,1,1,1,0,0,6.060,glare=0.75;shadow=0.65;sym-CODABAR;img-ok
sw_glare-0.75_shadow-0.7_1,2stage,1,1,1,0,0,1.787,glare=0.75;shadow=0.7;sym-CODABAR;img-ok
sw_glare-0.75_shadow-0.75_1,2stage,1,1,1,0,0,2.097,glare=0.75;shadow=0.75;sym-CODABAR;img-ok
sw_glare-0.75_shadow-0.8_1,2stage,1,1,1,0,0,1.967,glare=0.75;shadow=0.8;sym-CODABAR;img-ok
sw_glare-0.75_shadow-0.85_1,2stage,1,1,1,0,0,1.965,glare=0.75;shadow=0.85;sym-CODABAR;img-ok
sw_glare-0.75_shadow-0.9_1,2stage,1,1,1,0,0,2.180,glare=0.75;shadow=0.9;sym-CODABAR;img-ok
sw_glare-0.75_shadow-0.95_1,2stage,1,1,1,0,0,1.709,glare=0.75;shadow=0.95;sym-CODABAR;img-ok
sw_glare-0.75_shadow-1_1,2stage,1,1,1,0,0,2.013,glare=0.75;shadow=1;sym-CODABAR;img-ok
sw_glare-0.8_shadow-0.2_1,2stage,1,1,1,0,0,455.070,glare=0.8;shadow=0.2;sym-CODABAR;img-ok
sw_glare-0.8_shadow-0.25_1,2stage,1,1,1,0,0,282.082,glare=0.8;shadow=0.25;sym-CODABAR;img-ok
sw_glare-0.8_shadow-0.3_1,2stage,1,1,1,0,0,272.181,glare=0.8;shadow=0.3;sym-CODABAR;img-ok
sw_glare-0.8_shadow-0.35_1,2stage,1,1,1,0,0,281.551,glare=0.8;shadow=0.35;sym-CODABAR;img-ok
sw_glare-0.8_shadow-0.4_1,2stage,1,1,1,0,0,270.702,glare=0.8;shadow=0.4;sym-CODABAR;img-ok
sw_glare-0.8_shadow-0.45_1,2stage,1,1,1,0,0,315.118,glare=0.8;shadow=0.45;sym-CODABAR;img-ok
sw_glare-0.8_shadow-0.5_1,2stage,1,0,0,0,0,355.129,glare=0.8;shadow=0.5;sym-CODABAR;img-ok
sw_glare-0.8_shadow-0.55_1,2stage,1,1,1,0,0,2.090,glare=0.8;shadow=0.55;sym-CODABAR;img-ok
sw_glare-0.8_shadow-0.6_1,2stage,1,1,1,0,0,2.247,glare=0.8;shadow=0.6;sym-CODABAR;img-ok
sw_glare-0.8_shadow-0.65_1,2stage,1,1,1,0,0,2.295,glare=0.8;shadow=0.65;sym-CODABAR;img-ok
sw_glare-0.8_shadow-0.7_1,2stage,1,1,1,0,0,2.062,glare=0.8;shadow=0.7;sym-CODABAR;img-ok
sw_glare-0.8_shadow-0.75_1,2stage,1,1,1,0,0,1.688,glare=0.8;shadow=0.75;sym-CODABAR;img-ok
sw_glare-0.8_shadow-0.8_1,2stage,1,1,1,0,0,2.016,glare=0.8;shadow=0.8;sym-CODABAR;img-ok
sw_glare-0.8_shadow-0.85_1,2stage,1,1,1,0,0,2.130,glare=0.8;shadow=0.85;sym-CODABAR;img-ok
sw_glare-0.8_shadow-0.9_1,2stage,1,1,1,0,0,2.052,glare=0.8;shadow=0.9;sym-CODABAR;img-ok
sw_glare-0.8_shadow-0.95_1,2stage,1,1,1,0,0,1.980,glare=0.8;shadow=0.95;sym-CODABAR;img-ok
sw_glare-0.8_shadow-1_1,2stage,1,1,1,0,0,6.374,glare=0.8;shadow=1;sym-CODABAR;img-ok
sw_glare-0.85_shadow-0.2_1,2stage,1,1,1,0,0,523.509,glare=0.85;shadow=0.2;sym-CODABAR;img-ok
sw_glare-0.85_shadow-0.25_1,2stage,1,1,1,0,0,239.405,glare=0.85;shadow=0.25;sym-CODABAR;img-ok
sw_glare-0.85_shadow-0.3_1,2stage,1,1,1,0,0,253.902,glare=0.85;shadow=0.3;sym-CODABAR;img-ok
sw_glare-0.85_shadow-0.35_1,2stage,1,1,1,0,0,269.165,glare=0.85;shadow=0.35;sym-CODABAR;img-ok
sw_glare-0.85_shadow-0.4_1,2stage,1,0,0,0,0,315.444,glare=0.85;shadow=0.4;sym-CODABAR;img-ok
sw_glare-0.85_shadow-0.45_1,2stage,1,1,1,0,0,304.186,glare=0.85;shadow=0.45;sym-CODABAR;img-ok
sw_glare-0.85_shadow-0.5_1,2stage,1,1,1,0,0,572.749,glare=0.85;shadow=0.5;sym-CODABAR;img-ok
sw_glare-0.85_shadow-0.55_1,2stage,1,1,1,0,0,2.141,glare=0.85;shadow=0.55;sym-CODABAR;img-ok
sw_glare-0.85_shadow-0.6_1,2stage,1,1,1,0,0,2.035,glare=0.85;shadow=0.6;sym-CODABAR;img-ok
sw_glare-0.85_shadow-0.65_1,2stage,1,1,1,0,0,2.049,glare=0.85;shadow=0.65;sym-CODABAR;img-ok
sw_glare-0.85_shadow-0.7_1,2stage,1,1,1,0,0,2.030,glare=0.85;shadow=0.7;sym-CODABAR;img-ok
sw_glare-0.85_shadow-0.75_1,2stage,1,1,1,0,0,1.848,glare=0.85;shadow=0.75;sym-CODABAR;img-ok
sw_glare-0.85_shadow-0.8_1,2stage,1,1,1,0,0,1.898,glare=0.85;shadow=0.8;sym-CODABAR;img-ok
sw_glare-0.85_shadow-0.85_1,2stage,1,1,1,0,0,1.757,glare=0.85;shadow=0.85;sym-CODABAR;img-ok
sw_glare-0.85_shadow-0.9_1,2stage,1,1,1,0,0,2.092,glare=0.85;shadow=0.9;sym-CODABAR;img-ok
sw_glare-0.85_shadow-0.95_1,2stage,1,1,1,0,0,1.777,glare=0.85;shadow=0.95;sym-CODABAR;img-ok
sw_glare-0.85_shadow-1_1,2stage,1,1,1,0,0,1.734,glare=0.85;shadow=1;sym-CODABAR;img-ok
sw_glare-0.9_shadow-0.2_1,2stage,1,1,1,0,0,393.256,glare=0.9;shadow=0.2;sym-CODABAR;img-ok
sw_glare-0.9_shadow-0.25_1,2stage,1,0,0,0,0,270.125,glare=0.9;shadow=0.25;sym-CODABAR;img-ok
sw_glare-0.9_shadow-0.3_1,2stage,1,1,1,0,0,248.154,glare=0.9;shadow=0.3;sym-CODABAR;img-ok
sw_glare-0.9_shadow-0.35_1,2stage,1,1,1,0,0,283.733,glare=0.9;shadow=0.35;sym-CODABAR;img-ok
sw_glare-0.9_shadow-0.4_1,2stage,1,1,1,0,0,317.398,glare=0.9;shadow=0.4;sym-CODABAR;img-ok
sw_glare-0.9_shadow-0.45_1,2stage,1,1,1,0,0,453.696,glare=0.9;shadow=0.45;sym-CODABAR;img-ok
sw_glare-0.9_shadow-0.5_1,2stage,1,0,0,0,0,485.696,glare=0.9;shadow=0.5;sym-CODABAR;img-ok
sw_glare-0.9_shadow-0.55_1,2stage,1,1,1,0,0,1.586,glare=0.9;shadow=0.55;sym-CODABAR;img-ok
sw_glare-0.9_shadow-0.6_1,2stage,1,1,1,0,0,1.719,glare=0.9;shadow=0.6;sym-CODABAR;img-ok
sw_glare-0.9_shadow-0.65_1,2stage,1,1,1,0,0,1.653,glare=0.9;shadow=0.65;sym-CODABAR;img-ok
sw_glare-0.9_shadow-0.7_1,2stage,1,1,1,0,0,1.693,glare=0.9;shadow=0.7;sym-CODABAR;img-ok
sw_glare-0.9_shadow-0.75_1,2stage,1,1,1,0,0,1.689,glare=0.9;shadow=0.75;sym-CODABAR;img-ok
sw_glare-0.9_shadow-0.8_1,2stage,1,1,1,0,0,1.902,glare=0.9;shadow=0.8;sym-CODABAR;img-ok
sw_glare-0.9_shadow-0.85_1,2stage,1,1,1,0,0,2.013,glare=0.9;shadow=0.85;sym-CODABAR;img-ok
sw_glare-0.9_shadow-0.9_1,2stage,1,1,1,0,0,2.246,glare=0.9;shadow=0.9;sym-CODABAR;img-ok
sw_glare-0.9_shadow-0.95_1,2stage,1,1,1,0,0,1.704,glare=0.9;shadow=0.95;sym-CODABAR;img-ok
sw_glare-0.9_shadow-1_1,2stage,1,1,1,0,0,1.657,glare=0.9;shadow=1;sym-CODABAR;img-ok
sw_glare-0.95_shadow-0.2_1,2stage,1,1,1,0,0,423.635,glare=0.95;shadow=0.2;sym-CODABAR;img-ok
sw_glare-0.95_shadow-0.25_1,2stage,1,1,1,0,0,262.772,glare=0.95;shadow=0.25;sym-CODABAR;img-ok
sw_glare-0.95_shadow-0.3_1,2stage,1,1,1,0,0,238.559,glare=0.95;shadow=0.3;sym-CODABAR;img-ok
sw_glare-0.95_shadow-0.35_1,2stage,1,1,1,0,0,266.250,glare=0.95;shadow=0.35;sym-CODABAR;img-ok
sw_glare-0.95_shadow-0.4_1,2stage,1,1,1,0,0,342.502,glare=0.95;shadow=0.4;sym-CODABAR;img-ok
sw_glare-0.95_shadow-0.45_1,2stage,1,1,1,0,0,506.685,glare=0.95;shadow=0.45;sym-CODABAR;img-ok
sw_glare-0.95_shadow-0.5_1,2stage,1,1,1,0,0,355.524,glare=0.95;shadow=0.5;sym-CODABAR;img-ok
sw_glare-0.95_shadow-0.55_1,2stage,1,1,1,0,0,1.848,glare=0.95;shadow=0.55;sym-CODABAR;img-ok
sw_glare-0.95_shadow-0.6_1,2stage,1,1,1,0,0,1.711,glare=0.95;shadow=0.6;sym-CODABAR;img-ok
sw_glare-0.95_shadow-0.65_1,2stage,1,1,1,0,0,1.645,glare=0.95;shadow=0.65;sym-CODABAR;img-ok
sw_glare-0.95_shadow-0.7_1,2stage,1,1,1,0,0,1.731,glare=0.95;shadow=0.7;sym-CODABAR;img-ok
sw_glare-0.95_shadow-0.75_1,2stage,1,1,1,0,0,1.693,glare=0.95;shadow=0.75;sym-CODABAR;img-ok
sw_glare-0.95_shadow-0.8_1,2stage,1,1,1,0,0,1.927,glare=0.95;shadow=0.8;sym-CODABAR;img-ok
sw_glare-0.95_shadow-0.85_1,2stage,1,1,1,0,0,2.240,glare=0.95;shadow=0.85;sym-CODABAR;img-ok
sw_glare-0.95_shadow-0.9_1,2stage,1,1,1,0,0,2.402,glare=0.95;shadow=0.9;sym-CODABAR;img-ok
sw_glare-0.95_shadow-0.95_1,2stage,1,1,1,0,0,2.200,glare=0.95;shadow=0.95;sym-CODABAR;img-ok
sw_glare-0.95_shadow-1_1,2stage,1,1,1,0,0,2.094,glare=0.95;shadow=1;sym-CODABAR;img-ok
sw_glare-1_shadow-0.2_1,2stage,1,1,1,0,0,361.932,glare=1;shadow=0.2;sym-CODABAR;img-ok
sw_glare-1_shadow-0.25_1,2stage,1,1,1,0,0,240.609,glare=1;shadow=0.25;sym-CODABAR;img-ok
sw_glare-1_shadow-0.3_1,2stage,1,1,1,0,0,271.374,glare=1;shadow=0.3;sym-CODABAR;img-ok
sw_glare-1_shadow-0.35_1,2stage,1,1,1,0,0,368.771,glare=1;shadow=0.35;sym-CODABAR;img-ok
sw_glare-1_shadow-0.4_1,2stage,1,1,1,0,0,447.187,glare=1;shadow=0.4;sym-CODABAR;img-ok
sw_glare-1_shadow-0.45_1,2stage,1,1,1,0,0,320.355,glare=1;shadow=0.45;sym-CODABAR;img-ok
sw_glare-1_shadow-0.5_1,2stage,1,1,1,0,0,335.632,glare=1;shadow=0.5;sym-CODABAR;img-ok
sw_glare-1_shadow-0.55_1,2stage,1,1,1,0,0,1.829,glare=1;shadow=0.55;sym-CODABAR;img-ok
sw_glare-1_shadow-0.6_1,2stage,1,1,1,0,0,1.709,glare=1;shadow=0.6;sym-CODABAR;img-ok
sw_glare-1_shadow-0.65_1,2stage,1,1,1,0,0,1.728,glare=1;shadow=0.65;sym-CODABAR;img-ok
sw_glare-1_shadow-0.7_1,2stage,1,1,1,0,0,1.680,glare=1;shadow=0.7;sym-CODABAR;img-ok
sw_glare-1_shadow-0.75_1,2stage,1,1,1,0,0,2.551,glare=1;shadow=0.75;sym-CODABAR;img-ok
sw_glare-1_shadow-0.8_1,2stage,1,1,1,0,0,1.884,glare=1;shadow=0.8;sym-CODABAR;img-ok
sw_glare-1_shadow-0.85_1,2stage,1,1,1,0,0,1.808,glare=1;shadow=0.85;sym-CODABAR;img-ok
sw_glare-1_shadow-0.9_1,2stage,1,1,1,0,0,1.786,glare=1;shadow=0.9;sym-CODABAR;img-ok
sw_glare-1_shadow-0.95_1,2stage,1,1,1,0,0,1.714,glare=1;shadow=0.95;sym-CODABAR;img-ok
sw_glare-1_shadow-1_1,2stage,1,1,1,0,0,1.849,glare=1;shadow=1;sym-CODABAR;img-ok
